sightDate,year,time,quad,fishArea,lat,long,count,comments,channel,source
4/6/22,2022,6:00,378,8,48.13,-122.38,2,"ids: crc21, crc22",orca network,public
5/21/22,2022,17:30,382,8,48.08,-122.33,1,ids: crc21 'shackleton',orca network,public
5/10/22,2022,11:40,374,8,48.23,-122.57,1,ids: crc21 'shackleton',orca network,reliable
6/3/22,2022,16:00,378,8,48.13,-122.38,1,ids: crc21,orca network,public
6/1/22,2022,6:27,378,8,48.13,-122.38,1,ids: crc21,orca network,reliable
4/28/22,2022,7:50,378,8,48.13,-122.38,2,ids: crc21,orca network,public
3/28/22,2022,11:30,384,8,48.02,-122.31,1,ids: crc21,orca network,reliable
3/19/22,2022,12:12,378,8,48.13,-122.38,1,ids: crc21,orca network,reliable
3/11/22,2022,16:00,386,8,47.96,-122.29,1,ids: crc21,orca network,reliable
3/5/22,2022,12:25,378,8,48.13,-122.38,2,"ids: crc185, crc2362, crc2356 pacific coast feeding group",orca network,reliable
3/29/22,2022,11:05,384,8,48.02,-122.31,1,"ids: crc185, crc21, crc22",email,reliable
4/5/22,2022,11:25,384,8,48.02,-122.31,1,ids: crc185,orca network,reliable
5/9/20,2020,15:09,386,8,47.96,-122.29,1,ids: crc#44 'dubknuck',orca network,public
3/5/22,2022,14:00,366,8,48.41,-122.57,1,ids: crc 2441,orca network,reliable
3/5/22,2022,15:00,209,7,48.62,-122.75,1,ids: crc 2440,orca network,reliable
2/27/22,2022,10:50,179,19C,48.51,-123.32,1,ids: crc 2440,orca network,public
7/5/20,2020,13:00,384,8,48.02,-122.31,2,ids: crc 225,orca network,public
3/8/21,2021,11:02,375,8,48.18,-122.55,3,"ids: 723, 53, 531",orca network,reliable
3/21/21,2021,11:35,379,8,48.12,-122.52,3,"ids: 723, 53, 383",orca network,reliable
3/21/21,2021,10:00,381,8,48.1,-122.44,3,"ids: 723, 53, 383",orca network,public
5/1/16,2016,13:00,375,8,48.18,-122.55,1,"ids: 723, 44, 49",orca network,public
5/10/21,2021,13:18,386,8,47.96,-122.29,2,"ids: 723, 44",orca network,reliable
3/24/21,2021,13:35,386,8,47.96,-122.29,2,"ids: 723, 383",orca network,reliable
3/7/21,2021,17:13,375,8,48.18,-122.55,1,ids: 723 (lucyfer),orca network,public
3/3/22,2022,14:50,383,8,48.06,-122.4,2,ids: 723,orca network,reliable
5/2/21,2021,13:02,386,8,47.96,-122.29,1,ids: 723,orca network,reliable
4/26/21,2021,6:42,383,8,48.06,-122.4,1,ids: 723,orca network,public
4/14/21,2021,10:00,378,8,48.13,-122.38,2,ids: 723,orca network,public
4/7/21,2021,16:42,379,8,48.12,-122.52,1,ids: 723,orca network,public
4/6/21,2021,15:08,379,8,48.12,-122.52,1,ids: 723,orca network,public
3/30/21,2021,11:45,383,8,48.06,-122.4,1,ids: 723,orca network,public
3/24/21,2021,11:33,384,8,48.02,-122.31,2,ids: 723,orca network,reliable
3/9/21,2021,17:06,380,8,48.06,-122.52,1,ids: 723,orca network,public
3/1/21,2021,15:10,379,8,48.12,-122.52,1,ids: 723,orca network,reliable
5/17/16,2016,10:16,398,9,47.89,-122.36,1,ids: 723,orca network,public
5/13/16,2016,16:00,385,8,48.01,-122.22,1,ids: 723,orca network,public
5/4/16,2016,13:16,384,8,48.02,-122.31,1,ids: 723,orca network,reliable
5/1/16,2016,0:00,384,8,48.02,-122.31,1,ids: 723,orca network,reliable
3/7/15,2015,12:30,398,9,47.89,-122.36,1,ids: 723,orca network,reliable
4/27/21,2021,12:00,378,8,48.13,-122.38,4,"ids: 56, 723, 21, 44",orca network,reliable
2/17/21,2021,10:15,383,8,48.06,-122.4,1,ids: 56,orca network,reliable
3/17/21,2021,12:17,383,8,48.06,-122.4,5,"ids: 531, 723, 21, 53, 383",orca network,public
4/4/21,2021,12:30,381,8,48.1,-122.44,2,"ids: 531, 723",orca network,reliable
3/9/21,2021,14:12,379,8,48.12,-122.52,2,"ids: 531, 723",orca network,reliable
4/18/21,2021,12:16,384,8,48.02,-122.31,2,"ids: 531, 383 beh: spyhopping",orca network,reliable
4/20/21,2021,12:13,383,8,48.06,-122.4,2,"ids: 531, 383",orca network,public
4/20/21,2021,11:06,384,8,48.02,-122.31,2,"ids: 531, 383",orca network,reliable
4/7/21,2021,11:30,379,8,48.12,-122.52,2,"ids: 531, 383",orca network,reliable
4/26/21,2021,12:00,378,8,48.13,-122.38,5,"ids: 531, 21, 44, 723, 2356",orca network,reliable
5/7/21,2021,11:40,383,8,48.06,-122.4,3,"ids: 531, 21, 44",orca network,reliable
5/8/21,2021,11:00,385,8,48.01,-122.22,2,"ids: 531, 185",orca network,reliable
6/4/21,2021,14:45,391,9,48.04,-122.74,2,ids: 531,orca network,public
5/28/21,2021,18:35,383,8,48.06,-122.4,1,ids: 531,orca network,public
5/28/21,2021,15:39,381,8,48.1,-122.44,1,ids: 531,orca network,public
5/28/21,2021,14:00,381,8,48.1,-122.44,1,ids: 531,orca network,reliable
5/28/21,2021,12:45,383,8,48.06,-122.4,1,ids: 531,orca network,reliable
5/23/21,2021,14:00,386,8,47.96,-122.29,3,ids: 531,orca network,public
5/12/21,2021,14:15,384,8,48.02,-122.31,2,ids: 531,orca network,reliable
4/30/21,2021,16:54,383,8,48.06,-122.4,1,ids: 531,orca network,reliable
4/25/21,2021,11:30,385,8,48.01,-122.22,1,ids: 531,orca network,reliable
4/24/21,2021,10:42,385,8,48.01,-122.22,1,ids: 531,orca network,reliable
4/18/21,2021,9:30,378,8,48.13,-122.38,2,ids: 531,orca network,reliable
4/14/21,2021,12:20,383,8,48.06,-122.4,1,ids: 531,orca network,reliable
4/8/21,2021,10:49,385,8,48.01,-122.22,1,ids: 531,orca network,reliable
3/21/21,2021,11:08,381,8,48.1,-122.44,1,ids: 531,orca network,public
3/20/21,2021,10:00,378,8,48.13,-122.38,1,ids: 531,orca network,public
3/17/21,2021,10:38,383,8,48.06,-122.4,4,ids: 531,orca network,reliable
3/11/21,2021,11:45,384,8,48.02,-122.31,1,ids: 531,orca network,reliable
3/8/21,2021,12:06,374,8,48.23,-122.57,3,"ids: 53, 723, 531",orca network,public
3/31/21,2021,11:15,379,8,48.12,-122.52,2,"ids: 53, 723",orca network,reliable
2/24/21,2021,13:14,375,8,48.18,-122.55,2,"ids: 53, 723",orca network,public
2/24/21,2021,16:02,379,8,48.12,-122.52,2,"ids: 53, 723",orca network,reliable
4/6/14,2014,10:00,384,8,48.02,-122.31,1,"ids: 53, 56, 44, 49, 723",other,ww
4/16/21,2021,12:07,378,8,48.13,-122.38,2,"ids: 53, 56",orca network,reliable
2/21/21,2021,15:34,372,8,48.27,-122.56,2,"ids: 53, 56",orca network,public
3/12/21,2021,17:43,374,8,48.23,-122.57,3,"ids: 53, 531, 723",orca network,reliable
3/12/21,2021,11:55,306,6,48.27,-122.76,3,"ids: 53, 531, 723",orca network,reliable
4/7/21,2021,13:01,378,8,48.13,-122.38,5,"ids: 53, 44",orca network,reliable
2/24/21,2021,15:27,379,8,48.12,-122.52,2,"ids: 53 (little patch), 723 (lucyfer)",orca network,reliable
2/7/21,2021,14:00,384,8,48.02,-122.31,1,ids: 53 (little patch)  beh: feeding,orca network,reliable
2/25/21,2021,10:30,379,8,48.12,-122.52,1,ids: 53 (little patch),orca network,reliable
2/19/21,2021,7:32,372,8,48.27,-122.56,1,ids: 53 (little patch),orca network,public
2/14/21,2021,17:30,374,8,48.23,-122.57,1,ids: 53 (little patch),orca network,public
2/14/21,2021,13:35,375,8,48.18,-122.55,1,ids: 53 (little patch),orca network,reliable
2/9/21,2021,10:05,379,8,48.12,-122.52,1,ids: 53 (little patch),orca network,public
2/3/21,2021,14:08,375,8,48.18,-122.55,1,ids: 53 (little patch),orca network,public
2/3/21,2021,12:15,379,8,48.12,-122.52,1,ids: 53 (little patch),orca network,reliable
2/3/21,2021,6:30,379,8,48.12,-122.52,1,ids: 53 (little patch),email,public
1/30/21,2021,16:44,379,8,48.12,-122.52,1,ids: 53 (little patch),orca network,unknown
1/28/21,2021,14:20,379,8,48.12,-122.52,1,ids: 53 (little patch),orca network,public
1/25/21,2021,15:43,383,8,48.06,-122.4,1,ids: 53 (little patch),orca network,public
1/10/21,2021,15:20,381,8,48.1,-122.44,1,ids: 53 (little patch),orca network,reliable
1/6/21,2021,13:25,383,8,48.06,-122.4,1,ids: 53 (little patch),orca network,reliable
5/30/21,2021,15:15,386,8,47.96,-122.29,1,ids: 53,orca network,reliable
3/27/21,2021,11:30,384,8,48.02,-122.31,1,ids: 53,orca network,reliable
3/6/21,2021,12:06,380,8,48.06,-122.52,1,ids: 53,orca network,reliable
3/3/21,2021,16:00,379,8,48.12,-122.52,1,ids: 53,orca network,reliable
2/27/21,2021,13:00,381,8,48.1,-122.44,1,ids: 53,orca network,reliable
2/27/21,2021,12:25,379,8,48.12,-122.52,1,ids: 53,orca network,reliable
2/27/21,2021,11:38,380,8,48.06,-122.52,1,ids: 53,orca network,reliable
2/25/21,2021,11:55,379,8,48.12,-122.52,1,ids: 53,orca network,public
4/27/13,2013,0:00,375,8,48.18,-122.55,7,"ids: 49,53,56,383,531,723, and possibly #44",orca network,reliable
4/30/16,2016,0:00,381,8,48.1,-122.44,1,"ids: 49, 383",orca network,public
4/29/16,2016,0:00,383,8,48.06,-122.4,1,"ids: 44, 723",orca network,reliable
5/14/21,2021,11:09,384,8,48.02,-122.31,4,"ids: 44, 531, 2356, 723",orca network,reliable
4/6/21,2021,12:06,381,8,48.1,-122.44,2,"ids: 44, 383",orca network,reliable
5/1/21,2021,10:00,384,8,48.02,-122.31,2,"ids: 44, 21(shackelton)",orca network,ww
5/8/21,2021,15:00,378,8,48.13,-122.38,4,"ids: 44, 21 beh: feeding",orca network,reliable
4/10/21,2021,12:00,378,8,48.13,-122.38,2,"ids: 44, 21",orca network,reliable
3/9/22,2022,8:30,390,9,48.05,-122.63,1,"ids: 44 dubknuck, looked injured with what looked like fresh wounds near dorsal fin area.",orca network,public
3/6/21,2021,12:40,384,8,48.02,-122.31,1,ids: 44 (dubnunk),orca network,public
5/18/21,2021,11:50,378,8,48.13,-122.38,4,ids: 44,orca network,public
5/16/21,2021,9:55,398,9,47.89,-122.36,1,ids: 44,orca network,reliable
5/7/21,2021,12:30,383,8,48.06,-122.4,1,ids: 44,orca network,reliable
4/20/21,2021,11:19,378,8,48.13,-122.38,1,ids: 44,orca network,reliable
3/29/21,2021,11:30,384,8,48.02,-122.31,1,ids: 44,orca network,reliable
3/24/21,2021,12:57,420,11,47.33,-122.44,2,ids: 44,orca network,public
3/13/21,2021,11:55,372,8,48.27,-122.56,1,ids: 44,orca network,reliable
3/8/21,2021,15:45,372,8,48.27,-122.56,1,ids: 44,orca network,reliable
3/19/21,2021,11:23,381,8,48.1,-122.44,2,"ids: 383, 723",orca network,reliable
3/26/21,2021,11:37,383,8,48.06,-122.4,3,"ids: 383, 2259, 21",orca network,reliable
3/15/21,2021,12:25,384,8,48.02,-122.31,2,"ids: 383, 2259",orca network,public
4/12/21,2021,17:26,385,8,48.01,-122.22,4,"ids: 383, 21, 185, 2259",orca network,reliable
3/20/21,2021,15:38,384,8,48.02,-122.31,2,"ids: 383, 21",orca network,reliable
4/26/21,2021,11:30,384,8,48.02,-122.31,1,ids: 383,orca network,reliable
4/23/21,2021,12:19,384,8,48.02,-122.31,2,"ids: 356, 531",orca network,reliable
4/14/21,2021,11:45,384,8,48.02,-122.31,3,"ids: 2362, 383, 2259",orca network,reliable
6/15/21,2021,14:28,385,8,48.01,-122.22,1,ids: 2362 beh: dodging crab pots,orca network,reliable
7/17/21,2021,9:32,378,8,48.13,-122.38,1,ids: 2362,orca network,public
7/15/21,2021,16:35,407,10,47.68,-122.43,1,ids: 2362,orca network,public
7/10/21,2021,10:40,384,8,48.02,-122.31,1,ids: 2362,orca network,reliable
7/3/21,2021,10:00,401,9,47.81,-122.42,1,ids: 2362,orca network,public
7/2/21,2021,12:00,385,8,48.01,-122.22,1,ids: 2362,orca network,reliable
6/25/21,2021,17:50,385,8,48.01,-122.22,1,ids: 2362,orca network,reliable
6/15/21,2021,12:58,384,8,48.02,-122.31,1,ids: 2362,orca network,reliable
6/13/21,2021,12:30,384,8,48.02,-122.31,1,ids: 2362,orca network,reliable
6/7/21,2021,12:05,385,8,48.01,-122.22,1,ids: 2362,orca network,reliable
5/9/21,2021,10:45,384,8,48.02,-122.31,3,"ids: 2356, 185, 531",orca network,reliable
5/2/21,2021,17:10,386,8,47.96,-122.29,1,ids: 2261,orca network,public
3/31/21,2021,14:00,378,8,48.13,-122.38,4,"ids: 2259, 2261",orca network,reliable
3/31/21,2021,12:15,376,8,48.21,-122.38,2,"ids: 2259, 2261",orca network,reliable
4/5/21,2021,12:30,384,8,48.02,-122.31,1,ids: 2259,orca network,reliable
3/31/21,2021,11:30,378,8,48.13,-122.38,2,"ids: 2256, 2261",orca network,reliable
3/29/21,2021,12:30,384,8,48.02,-122.31,4,"ids: 2255, 2356, 44, 53",orca network,reliable
3/13/21,2021,13:25,386,8,47.96,-122.29,1,ids: 2249,orca network,reliable
4/18/21,2021,11:50,384,8,48.02,-122.31,3,"ids: 2246, 531, 2356",orca network,reliable
3/5/22,2022,15:00,381,8,48.1,-122.44,4,"ids: 22, 531, 723",orca network,reliable
3/21/15,2015,0:00,383,8,48.06,-122.4,4,"ids: 22, 49, 53, and one other",orca network,reliable
3/19/15,2015,11:43,384,8,48.02,-122.31,6,"ids: 22, 49, 53, 56, 723 and one other",orca network,reliable
6/4/21,2021,10:00,398,9,47.89,-122.36,2,"ids: 21, 723",orca network,public
4/20/21,2021,12:50,385,8,48.01,-122.22,2,"ids: 21, 56",orca network,reliable
3/23/21,2021,11:28,384,8,48.02,-122.31,2,"ids: 21, 53",orca network,reliable
4/30/21,2021,12:25,378,8,48.13,-122.38,3,"ids: 21, 2261, 723",orca network,reliable
4/25/21,2021,16:00,378,8,48.13,-122.38,3,ids: 21,orca network,reliable
4/23/21,2021,16:28,378,8,48.13,-122.38,1,ids: 21,orca network,reliable
4/12/21,2021,12:00,384,8,48.02,-122.31,2,ids: 21,orca network,reliable
4/5/21,2021,6:00,378,8,48.13,-122.38,4,ids: 21,orca network,public
3/24/21,2021,13:15,371,8,48.27,-122.45,1,ids: 21,orca network,public
4/8/21,2021,7:30,381,8,48.1,-122.44,2,"ids: 185, 723",orca network,reliable
5/2/21,2021,12:09,385,8,48.01,-122.22,3,"ids: 185, 531, 44",orca network,reliable
4/30/21,2021,10:45,385,8,48.01,-122.22,2,"ids: 185, 531",orca network,reliable
4/12/21,2021,12:08,378,8,48.13,-122.38,2,"ids: 185, 44",orca network,reliable
5/13/21,2021,9:00,384,8,48.02,-122.31,2,"ids: 185, 2356",orca network,reliable
5/7/21,2021,10:45,385,8,48.01,-122.22,2,"ids: 185, 2261",orca network,reliable
3/1/21,2021,17:30,380,8,48.06,-122.52,3,ids: 185,orca network,public
5/24/21,2021,12:30,225,7,48.4,-122.89,1,ids: 1364,orca network,public
4/22/21,2021,17:00,210,7,48.58,-122.75,1,ids: 1364,orca network,public
4/14/21,2021,13:30,186,7,48.44,-122.93,1,ids: 1364,orca network,reliable
4/12/21,2021,16:00,186,7,48.44,-122.93,1,ids: 1364,orca network,reliable
4/12/21,2021,17:38,186,7,48.44,-122.93,1,ids: 1364,orca network,public
3/22/14,2014,12:15,384,8,48.02,-122.31,2,ids: #723 and #56,orca network,public
3/16/14,2014,11:55,381,8,48.1,-122.44,1,ids: #723 and #53,orca network,public
5/1/14,2014,11:45,384,8,48.02,-122.31,2,ids: #723 and #49,orca network,reliable
5/4/14,2014,0:00,383,8,48.06,-122.4,1,ids: #723,orca network,reliable
3/9/14,2014,13:20,384,8,48.02,-122.31,1,"ids: #56, #531, #723",orca network,reliable
3/9/14,2014,12:20,385,8,48.01,-122.22,3,"ids: #56, #531, #723",orca network,reliable
4/7/14,2014,0:00,385,8,48.01,-122.22,1,"ids: #56, #49, #53",orca network,reliable
3/21/22,2022,7:30,381,8,48.1,-122.44,2,ids: #531 and #383,orca network,public
4/22/20,2020,18:45,383,8,48.06,-122.4,1,ids: #531,orca network,reliable
1/23/22,2022,17:19,381,8,48.1,-122.44,2,ids: #53 present,orca network,reliable
3/17/22,2022,12:35,372,8,48.27,-122.56,3,ids: #53 little patch,orca network,public
3/12/22,2022,12:23,371,8,48.27,-122.45,1,ids: #53 little patch,orca network,public
4/21/14,2014,13:15,384,8,48.02,-122.31,2,ids: #53,orca network,reliable
3/29/14,2014,12:40,384,8,48.02,-122.31,1,ids: #53,orca network,reliable
3/14/14,2014,12:00,378,8,48.13,-122.38,3,ids: #53,orca network,public
5/12/13,2013,10:00,386,8,47.96,-122.29,1,ids: #53,other,ww
4/17/14,2014,11:30,384,8,48.02,-122.31,3,"ids: #49, and #53 and one other",orca network,ww
3/16/14,2014,13:05,384,8,48.02,-122.31,2,ids: #49 patch and one other (likely #53),orca network,public
4/25/20,2020,0:00,384,8,48.02,-122.31,3,ids: #49 and #383,orca network,reliable
3/30/14,2014,15:30,378,8,48.13,-122.38,2,ids: #49,orca network,public
3/28/14,2014,0:00,384,8,48.02,-122.31,5,"ids: #44, #49, #383 plus two more",orca network,reliable
3/16/22,2022,14:00,367,8,48.36,-122.51,1,ids: #44 dubknuck,orca network,public
4/16/20,2020,15:14,379,8,48.12,-122.52,1,"ids: #44 ""dubknuck""",orca network,public
4/6/20,2020,13:10,381,8,48.1,-122.44,2,"ids: #44 ""dubknuck""",orca network,reliable
4/30/20,2020,11:00,379,8,48.12,-122.52,2,ids: #44,orca network,reliable
3/22/14,2014,0:00,386,8,47.96,-122.29,1,"ids: #383, #53",orca network,public
3/30/13,2013,10:20,384,8,48.02,-122.31,3,ids: #383,other,ww
4/29/20,2020,0:00,372,8,48.27,-122.56,2,ids: #2259,orca network,public
4/24/20,2020,16:00,372,8,48.27,-122.56,2,ids: #2258,orca network,public
4/7/13,2013,14:25,383,8,48.06,-122.4,1,"ids: #22, #356?",other,ww
4/5/20,2020,9:35,383,8,48.06,-122.4,3,"ids: #22 earhart, #383",orca network,reliable
1/23/22,2022,10:26,383,8,48.06,-122.4,2,ids: #22 and #53 fluke tip id,orca network,reliable
4/23/20,2020,9:30,384,8,48.02,-122.31,2,ids: #22 and #383.,orca network,public
4/6/20,2020,11:00,383,8,48.06,-122.4,2,"ids: #22 ""earhart"", #723 ""lucyfer"", #356 and #21 ""shackleton""",orca network,reliable
4/12/20,2020,9:15,381,8,48.1,-122.44,3,"ids: #22 ""earhart"" and #383",orca network,public
5/5/20,2020,16:30,385,8,48.01,-122.22,1,ids: #22,orca network,public
4/28/20,2020,14:30,383,8,48.06,-122.4,1,ids: #22,orca network,reliable
4/26/20,2020,17:00,383,8,48.06,-122.4,1,ids: #22,orca network,reliable
4/20/13,2013,9:50,398,9,47.89,-122.36,2,ids: #22,other,ww
4/16/13,2013,0:00,384,8,48.02,-122.31,4,ids: #22,other,ww
3/12/22,2022,12:30,379,8,48.12,-122.52,1,ids: #21 shackleton,orca network,reliable
3/4/17,2017,15:09,382,8,48.08,-122.33,1,identified as patch,orca network,reliable
4/21/13,2013,17:12,384,8,48.02,-122.31,1,id:dubknuck,orca network,reliable
6/5/20,2020,0:00,386,8,47.96,-122.29,1,"id:crcid22 ""earhart"", behavior: feeding",orca network,public
6/19/20,2020,13:39,375,8,48.18,-122.55,1,id: possibly dubknuck,orca network,public
5/30/20,2020,11:30,386,8,47.96,-122.29,1,id: possibly dubknuck,orca network,reliable
10/29/20,2020,14:41,378,8,48.13,-122.38,1,id: possible 2261,orca network,public
3/5/19,2019,0:00,385,8,48.01,-122.22,4,"id: patch, little patch, crc-185, crc-2246",orca network,ww
4/26/13,2013,15:30,384,8,48.02,-122.31,5,id: patch and dubnuk,orca network,reliable
4/26/13,2013,0:00,384,8,48.02,-122.31,5,id: patch and dubnuck,orca network,reliable
5/15/20,2020,0:00,372,8,48.27,-122.56,1,id: newbie 2258,orca network,reliable
10/22/20,2020,14:38,411,10,47.56,-122.59,1,id: most likely 2259,orca network,public
2/23/19,2019,0:00,384,8,48.02,-122.31,2,"id: little patch, crc-185. island adventures blog",orca network,ww
2/24/19,2019,0:00,386,8,47.96,-122.29,2,"id: little patch, crc-185",orca network,ww
1/31/22,2022,15:25,381,8,48.1,-122.44,1,id: little patch crc 53,orca network,reliable
5/9/20,2020,18:37,373,8,48.23,-122.67,1,id: crcid #2259,orca network,public
4/15/22,2022,17:20,182,19C,48.44,-123.28,1,id: crc766,orca network,public
8/7/22,2022,19:00,386,8,47.96,-122.29,1,id: crc2440,orca network,reliable
8/7/22,2022,13:40,386,8,47.96,-122.29,1,id: crc2440,orca network,public
8/5/22,2022,20:20,383,8,48.06,-122.4,1,id: crc2440,orca network,public
8/5/22,2022,16:45,383,8,48.06,-122.4,1,id: crc2440,orca network,reliable
8/4/22,2022,10:45,384,8,48.02,-122.31,1,id: crc2440,orca network,reliable
8/1/22,2022,13:16,380,8,48.06,-122.52,1,id: crc2440,orca network,public
7/26/22,2022,6:45,380,8,48.06,-122.52,1,id: crc2440,orca network,public
7/24/22,2022,18:04,380,8,48.06,-122.52,1,id: crc2440,orca network,reliable
7/17/22,2022,17:45,385,8,48.01,-122.22,1,id: crc2440,orca network,reliable
4/15/22,2022,10:59,222,6,48.4,-122.69,1,id: crc2440,orca network,public
6/28/20,2020,15:54,372,8,48.27,-122.56,1,id: crc2356,orca network,public
10/5/20,2020,12:20,385,8,48.01,-122.22,1,id: crc2262,orca network,reliable
6/1/19,2019,18:30,409,10,47.59,-122.34,1,"id: crc2256? juv animal?, feeding in late afternoon no exact time",orca network,public
5/30/22,2022,9:37,378,8,48.13,-122.38,1,id: crc21,orca network,public
4/17/22,2022,11:00,378,8,48.13,-122.38,3,id: crc21,orca network,public
10/20/20,2020,12:00,445,9,47.85,-122.63,1,id: crc-2262,orca network,public
10/20/20,2020,0:00,434,12,47.4,-122.9,1,id: crc- 2262,orca network,public
10/27/20,2020,15:00,404,10,47.72,-122.44,1,id: crc- 2261,orca network,public
10/26/20,2020,12:59,375,8,48.18,-122.55,1,id: crc- 2261,orca network,public
4/13/22,2022,13:39,182,19C,48.44,-123.28,1,id: crc 766,orca network,reliable
10/18/20,2020,14:00,419,11,47.35,-122.34,1,id: crc 2259,orca network,public
4/1/20,2020,18:45,373,8,48.23,-122.67,1,id: crc #44 dubknuck,orca network,reliable
11/20/16,2016,0:00,398,9,47.89,-122.36,1,id: 723 lucy,orca network,public
4/21/13,2013,12:10,385,8,48.01,-122.22,2,id: 723 and 22,orca network,reliable
4/21/13,2013,13:00,384,8,48.02,-122.31,2,id: 723 and 22,orca network,reliable
3/2/19,2019,13:00,386,8,47.96,-122.29,1,id: 49 (patch),orca network,ww
4/27/13,2013,13:38,384,8,48.02,-122.31,1,id: 383,orca network,reliable
6/17/21,2021,13:40,385,8,48.01,-122.22,1,id: 2362,orca network,public
6/20/20,2020,13:55,386,8,47.96,-122.29,2,id: 2356,orca network,reliable
10/16/20,2020,11:35,445,9,47.85,-122.63,1,id: 2262,orca network,public
11/6/20,2020,17:20,372,8,48.27,-122.56,1,id: 2261,orca network,reliable
10/30/20,2020,14:00,384,8,48.02,-122.31,1,id: 2261,orca network,reliable
10/25/20,2020,10:00,372,8,48.27,-122.56,1,id: 2261,orca network,public
10/23/20,2020,9:00,374,8,48.23,-122.57,1,id: 2261,orca network,public
10/9/20,2020,0:00,385,8,48.01,-122.22,2,id: 2259 & 2262,orca network,reliable
5/7/20,2020,0:00,374,8,48.23,-122.57,2,id: 2258,orca network,public
5/21/16,2016,9:00,384,8,48.02,-122.31,1,id: 22,orca network,reliable
5/20/16,2016,13:55,385,8,48.01,-122.22,2,"id: 1 unidentified, and #22",orca network,reliable
5/15/20,2020,0:00,385,8,48.01,-122.22,2,"id: #723 lucyfer, #22 earhart",orca network,public
5/5/14,2014,13:10,386,8,47.96,-122.29,1,id: #723,orca network,reliable
5/5/20,2020,17:00,375,8,48.18,-122.55,1,id: #56. whale ate for 30 minutes before breaching one time.,orca network,public
6/11/20,2020,15:00,386,8,47.96,-122.29,1,id: #56,orca network,reliable
3/8/14,2014,13:00,386,8,47.96,-122.29,2,id: #53,orca network,public
3/1/14,2014,0:00,398,9,47.89,-122.36,1,id: #53,orca network,reliable
4/28/14,2014,0:00,386,8,47.96,-122.29,1,id: #49 and #723,orca network,reliable
5/5/14,2014,12:25,384,8,48.02,-122.31,1,id: #49,orca network,reliable
4/13/14,2014,0:00,384,8,48.02,-122.31,1,id: #49,other,ww
4/12/14,2014,0:00,384,8,48.02,-122.31,1,id: #49,other,ww
5/15/20,2020,9:00,386,8,47.96,-122.29,1,id: #44 dubknuck,orca network,reliable
5/31/20,2020,15:56,386,8,47.96,-122.29,3,"id: #44 ""dubknuck""",orca network,reliable
10/13/20,2020,12:11,385,8,48.01,-122.22,1,id: #2259,orca network,reliable
5/18/20,2020,17:16,389,9,48.09,-122.63,1,id: #2246,orca network,public
5/15/20,2020,0:00,386,8,47.96,-122.29,1,id: #2246,orca network,public
6/16/20,2020,16:44,396,9,47.95,-122.47,1,id: #22.,orca network,public
6/18/20,2020,14:00,264,20C,48.35,-123.72,1,id: #22 earhart. behavior: feeding on ghost shrimp,orca network,reliable
6/14/20,2020,8:15,386,8,47.96,-122.29,1,id: #22 earhart,orca network,reliable
6/13/20,2020,13:34,385,8,48.01,-122.22,1,id: #22 earhart,orca network,reliable
5/5/20,2020,16:30,385,8,48.01,-122.22,1,"id: #22 ""earhart"",  #723 ""lucyfer""",orca network,public
6/12/20,2020,0:00,373,8,48.23,-122.67,3,"id: #21, #22, #56 and #53",orca network,reliable
6/10/20,2020,18:28,385,8,48.01,-122.22,1,"id:  #22 ""earhart""",orca network,reliable
6/22/19,2019,12:00,246,6,48.36,-122.69,1,id-crc2252,other,reliable
3/19/17,2017,11:58,375,8,48.18,-122.55,2,gray whales #56 and #53,orca network,public
3/19/17,2017,16:07,398,9,47.89,-122.36,2,gray whales #53 and #56,orca network,public
3/19/17,2017,15:00,398,9,47.89,-122.36,2,gray whales #53 and #56,orca network,public
3/19/17,2017,15:00,398,9,47.89,-122.36,2,gray whales #53 and #56,orca network,public
3/20/17,2017,13:40,398,9,47.89,-122.36,1,gray whale #53,orca network,reliable
3/18/17,2017,12:15,375,8,48.18,-122.55,1,gray whale #49 patch,orca network,public
3/5/17,2017,11:57,378,8,48.13,-122.38,1,gray whale #49 patch,orca network,reliable
3/4/17,2017,15:09,382,8,48.08,-122.33,1,gray whale #49 patch,orca network,reliable
3/4/17,2017,0:00,378,8,48.13,-122.38,1,gray whale #49 patch,orca network,reliable
3/4/17,2017,0:00,383,8,48.06,-122.4,1,gray whale #49,orca network,reliable
3/25/13,2013,18:22,373,8,48.23,-122.67,1,gray whale #44-dubknuck,orca network,reliable
1/10/19,2019,16:00,384,8,48.02,-122.31,1,fluke looks like possible match to pcfg crc185; feeding,orca network,reliable
1/10/19,2019,13:34,385,8,48.01,-122.22,1,fluke looks like possible match to pcfg crc185,orca network,reliable
1/10/19,2019,13:15,384,8,48.02,-122.31,1,fluke looks like possible match to pcfg crc185,orca network,reliable
3/26/15,2015,12:00,380,8,48.06,-122.52,1,feeing,orca network,public
3/21/20,2020,12:30,384,8,48.02,-122.31,1,feeding. #49 aka patch,orca network,public
12/29/19,2019,15:41,385,8,48.01,-122.22,1,feeding. #2246,orca network,reliable
3/15/20,2020,12:25,379,8,48.12,-122.52,2,"feeding. #22, #383",orca network,reliable
7/14/19,2019,19:30,164,7,48.7,-123.2,1,"feeding, crc2256",orca network,public
2/26/20,2020,13:50,384,8,48.02,-122.31,2,"feeding, 49 aka patch, 53 aka little patch",orca network,reliable
